City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
300,portland,45.5234,-122.6762,27.590000000000032,41,20,5.14,US,1690331312
301,thabazimbi,-24.5917,27.4116,11.0,86,5,2.07,ZA,1690331495
302,orcopampa,-15.2661,-72.3417,7.960000000000036,35,0,1.13,PE,1690331495
303,pacasmayo,-7.4006,-79.5714,20.879999999999995,83,47,6.09,PE,1690331495
304,yinchuan,38.4681,106.2731,28.890000000000043,36,100,3.28,CN,1690331495
305,ponta delgada,37.7333,-25.6667,21.400000000000034,83,40,1.03,PT,1690331495
306,wladyslawowo,54.7909,18.4009,14.189999999999998,85,100,5.36,PL,1690331495
307,bartica,6.4,-58.6167,26.180000000000007,98,48,1.26,GY,1690331495
308,vyara,21.1167,73.4,24.600000000000023,97,100,2.63,IN,1690331495
309,turkmenbasy,40.0222,52.9552,22.430000000000007,73,0,5.14,TM,1690331495
310,lata,40.1629,-8.3327,15.600000000000023,92,0,1.12,PT,1690331495
311,leisnig,51.1667,12.9167,14.120000000000005,96,100,3.55,DE,1690331496
312,berbera,10.4396,45.0143,33.01000000000005,39,75,14.12,SO,1690331496
313,pyin oo lwin,22.0333,96.4667,21.680000000000007,88,98,0.74,MM,1690331496
314,yilan,24.757,121.753,30.510000000000048,98,100,5.98,TW,1690331496
315,ujae,8.9322,165.7642,28.02000000000004,82,100,7.06,MH,1690331496
316,ha giang,22.8333,104.9833,29.870000000000005,77,100,0.45,VN,1690331496
317,bridlington,54.0831,-0.1919,12.79000000000002,89,20,1.79,GB,1690331496
318,popondetta,-8.7537,148.2534,30.170000000000016,49,95,1.75,PG,1690331496
319,kidal,18.4411,1.4078,33.420000000000016,37,78,3.54,ML,1690331496
320,kumagunnam,13.1551,10.6342,29.230000000000018,52,90,4.09,NG,1690331496
321,brookings,44.3114,-96.7984,32.19,65,0,4.63,US,1690331496
322,vorgashor,67.5833,63.95,16.80000000000001,81,100,3.38,RU,1690331496
323,ust-tsilma,65.441,52.1498,12.970000000000027,93,22,1.28,RU,1690331497
324,qarah bagh,34.9402,61.7759,24.900000000000034,18,2,2.31,AF,1690331497
325,fada,9.5667,8.3,19.870000000000005,97,67,0.88,NG,1690331497
326,playa del ingles,27.7567,-15.5787,23.0,82,6,5.77,ES,1690331351
327,wynyard,-41.0,145.7167,12.82000000000005,77,100,4.25,AU,1690331497
328,camayenne,9.535,-13.6878,25.05000000000001,94,75,4.12,GN,1690331497
329,zara,44.1197,15.2422,24.340000000000032,69,0,2.57,HR,1690331497
330,auki,-8.7676,160.7034,28.620000000000005,78,100,3.19,SB,1690331497
331,acarau,-2.8856,-40.12,25.99000000000001,80,8,6.72,BR,1690331497
332,fortuna,40.5982,-124.1573,22.180000000000007,71,40,7.2,US,1690331416
333,juan griego,11.0817,-63.9655,26.980000000000018,85,99,4.82,VE,1690331498
334,mersa matruh,31.3525,27.2453,26.110000000000014,78,0,3.6,EG,1690331498
335,ben lomond,37.0891,-122.0863,33.94,49,4,2.9,US,1690331498
336,fort bragg,35.139,-79.006,32.32000000000005,62,0,1.54,US,1690331418
337,ha'il,27.5219,41.6907,32.01000000000005,18,0,2.06,SA,1690331498
338,calvinia,-31.4707,19.776,13.25,30,100,3.14,ZA,1690331498
339,aketi,2.7388,23.7833,21.560000000000002,97,98,0.64,CD,1690331498
340,tamanrasset,22.785,5.5228,26.950000000000045,12,0,2.06,DZ,1690331498
341,geraldton,-28.7667,114.6,15.230000000000018,72,40,5.66,AU,1690331479
342,anonang,11.0,124.0333,28.900000000000034,73,100,7.69,PH,1690331498
343,pisco,-13.7,-76.2167,19.03000000000003,77,0,6.69,PE,1690331498
344,inirida,3.8653,-67.9239,22.29000000000002,99,97,0.41,CO,1690331498
345,pankrushikha,53.8319,80.3406,19.390000000000043,58,5,3.21,RU,1690331498
346,howrah,22.5892,88.3103,28.0,89,75,2.06,IN,1690331499
347,yenifakili,39.2114,35.0004,13.970000000000027,82,0,1.38,TR,1690331499
348,quinhamel,11.8833,-15.85,25.760000000000048,89,100,2.16,GW,1690331499
349,peniche,39.3558,-9.3811,17.939999999999998,88,0,8.2,PT,1690331499
350,margate,51.3813,1.3862,15.390000000000043,70,15,2.24,GB,1690331472
351,safford,32.834,-109.7076,42.51000000000005,12,0,1.54,US,1690331499
352,pimentel,-6.8367,-79.9342,23.160000000000025,68,75,4.12,PE,1690331499
353,miri,4.4148,114.0089,28.08000000000004,89,20,1.54,MY,1690331499
354,termoli,41.9888,14.9895,22.54000000000002,78,0,1.35,IT,1690331499
355,rindge,42.7512,-72.0098,21.74000000000001,86,0,3.09,US,1690331420
356,inverloch,-38.6333,145.7167,11.430000000000007,76,100,4.17,AU,1690331500
357,princeville,45.7668,-61.2985,23.510000000000048,74,0,2.06,CA,1690331500
358,koumra,8.9126,17.5539,22.950000000000045,94,100,0.72,TD,1690331500
359,ichinoseki,38.9167,141.1333,31.80000000000001,58,17,1.16,JP,1690331500
360,champerico,14.3,-91.9167,32.30000000000001,71,35,3.21,GT,1690331500
361,masuguru,-11.3667,38.4167,19.410000000000025,78,54,1.55,TZ,1690331500
362,yarmouth,41.7057,-70.2286,25.189999999999998,81,75,4.63,US,1690331500
363,tambura,5.6,27.4667,20.629999999999995,96,100,2.28,SS,1690331500
364,carnarvon,-24.8667,113.6333,17.939999999999998,54,33,7.77,AU,1690331500
365,saquarema,-22.92,-42.5103,20.140000000000043,90,0,5.35,BR,1690331500
366,greenville,35.6127,-77.3663,30.090000000000032,80,0,0.0,US,1690331408
367,yelizovo,53.1873,158.3805,22.08000000000004,68,20,2.0,RU,1690331500
368,kismayo,-0.3582,42.5454,24.390000000000043,80,55,6.7,SO,1690331501
369,kununurra,-15.7667,128.7333,19.99000000000001,40,10,3.6,AU,1690331501
370,tralee,52.2704,-9.7026,13.990000000000009,90,100,2.42,IE,1690331501
371,barpeta road,26.5028,90.9694,26.680000000000007,91,99,1.76,IN,1690331501
372,bonthe,7.5264,-12.505,24.200000000000045,93,100,1.15,SL,1690331501
373,hamilton,39.1834,-84.5333,29.680000000000007,61,0,2.06,US,1690331501
374,utrik,11.2278,169.8474,28.560000000000002,79,73,8.39,MH,1690331501
375,kudymkar,59.0173,54.656,13.629999999999995,96,100,2.02,RU,1690331501
376,ad dawadimi,24.5077,44.3924,28.640000000000043,14,100,4.9,SA,1690331501
377,pitimbu,-7.4706,-34.8086,23.33000000000004,80,75,5.09,BR,1690331501
378,kocaali,41.0534,30.8528,22.29000000000002,47,0,2.22,TR,1690331501
379,bandarbeyla,9.4942,50.8122,23.939999999999998,80,59,13.36,SO,1690331501
380,ippy,6.2679,21.2247,20.24000000000001,98,100,1.15,CF,1690331502
381,sakakah,29.9697,40.2064,30.760000000000048,17,8,4.79,SA,1690331502
382,dudinka,69.4058,86.1778,17.57000000000005,57,0,5.77,RU,1690331502
383,rawai,7.7797,98.3253,29.430000000000007,79,100,6.14,TH,1690331502
384,minas de marcona,-15.2119,-75.1103,12.439999999999998,88,35,5.68,PE,1690331502
385,broome,42.2506,-75.833,22.05000000000001,92,42,0.09,US,1690331502
386,guerrero negro,27.9769,-114.0611,22.700000000000045,69,28,7.7,MX,1690331502
387,nar'yan-mar,67.6713,53.087,16.060000000000002,77,42,1.7,RU,1690331502
388,roccella ionica,38.322,16.4009,27.420000000000016,82,12,5.38,IT,1690331502
389,buka,40.8108,69.1986,25.910000000000025,22,0,3.05,UZ,1690331502
390,kita,13.0349,-9.4895,23.960000000000036,89,100,1.38,ML,1690331503
391,shingu,33.7333,135.9833,30.629999999999995,62,97,1.64,JP,1690331486
392,al faw,29.9776,48.4741,31.0,19,12,4.35,IQ,1690331503
393,eskisehir,39.7767,30.5206,14.930000000000007,67,0,1.03,TR,1690331503
394,usinsk,65.9939,57.5281,16.360000000000014,78,100,0.28,RU,1690331503
395,magadan,59.5667,150.8,22.52000000000004,81,100,2.59,RU,1690331503
396,inskoy,54.4297,86.44,17.83000000000004,85,59,1.96,RU,1690331503
397,spring creek,40.7266,-115.5859,32.83000000000004,17,53,3.91,US,1690331503
398,cape coast,5.1053,-1.2466,24.52000000000004,92,51,3.84,GH,1690331503
399,pelotas,-31.7719,-52.3425,16.010000000000048,98,100,6.69,BR,1690331468
400,dhidhdhoo,6.8833,73.1,27.420000000000016,81,100,3.93,MV,1690331503
401,huilong,31.8111,121.655,27.810000000000002,87,100,7.68,CN,1690331503
402,newman,37.3138,-121.0208,37.379999999999995,9,0,3.1,US,1690331503
403,happy valley-goose bay,53.3168,-60.3315,19.170000000000016,88,75,3.6,CA,1690331504
404,figuig (centre),32.1089,-1.2286,32.19,18,86,3.69,MA,1690331504
405,talcahuano,-36.7167,-73.1167,9.82000000000005,100,75,1.54,CL,1690331416
406,inongo,-1.95,18.2667,20.410000000000025,87,33,2.05,CD,1690331504
407,jolo,6.05,121.0167,28.410000000000025,77,100,5.05,PH,1690331505
408,verkhnevilyuysk,63.4453,120.3167,20.650000000000034,43,100,3.34,RU,1690331505
409,necochea,-38.5473,-58.7368,7.310000000000002,92,100,3.83,AR,1690331505
410,haiku-pauwela,20.9219,-156.3051,29.54000000000002,65,20,12.35,US,1690331505
411,evergem,51.1455,3.7118,16.08000000000004,81,56,3.3,BE,1690331506
412,mu'minobod,38.1085,70.0285,24.350000000000023,26,0,2.79,TJ,1690331506
413,diu,20.7141,70.9822,26.78000000000003,88,100,5.92,IN,1690331506
414,calchaqui,-29.8877,-60.287,12.32000000000005,85,100,1.32,AR,1690331506
415,thinadhoo,0.5333,72.9333,28.25,79,72,6.61,MV,1690331506
416,rockland,41.1668,-74.0496,21.129999999999995,95,100,1.62,US,1690331407
417,ishinomaki,38.4167,141.3,30.0,71,5,2.61,JP,1690331506
418,songjianghe,42.1859,127.479,22.620000000000005,79,100,2.51,CN,1690331506
419,andergrove,-21.0833,149.1833,22.58000000000004,65,2,10.07,AU,1690331506
420,beau vallon,-20.4189,57.6953,20.680000000000007,94,40,1.54,MU,1690331507
421,tibati,6.4667,12.6333,19.970000000000027,94,100,0.92,CM,1690331507
422,bargaal,11.2864,51.0773,26.660000000000025,65,41,13.04,SO,1690331507
423,marica,-22.9194,-42.8186,22.950000000000045,84,0,3.63,BR,1690331507
424,kharp,66.8014,65.8081,18.24000000000001,72,100,4.44,RU,1690331507
425,el calafate,-50.3408,-72.2768,-5.25,63,6,1.91,AR,1690331507
426,turkestan,43.3333,68.25,31.03000000000003,19,0,4.35,KZ,1690331507
427,neiafu,-18.65,-173.9833,25.379999999999995,65,40,1.03,TO,1690331507
428,soltvadkert,46.5789,19.3939,19.340000000000032,92,71,2.82,HU,1690331507
429,puerto ayacucho,5.6639,-67.6236,23.510000000000048,95,100,1.46,VE,1690331507
430,mossel bay,-34.1831,22.146,6.960000000000036,63,0,0.87,ZA,1690331508
431,george town,5.4112,100.3354,27.960000000000036,93,20,1.03,MY,1690331211
432,hotan,37.0997,79.9269,26.78000000000003,34,58,0.12,CN,1690331508
433,arawa,-6.2132,155.5367,26.100000000000023,92,100,2.29,PG,1690331508
434,tshabong,-26.05,22.45,15.370000000000005,60,41,9.51,BW,1690331508
435,tottori,35.5,134.2333,31.04000000000002,66,20,1.03,JP,1690331244
436,makokou,0.5738,12.8642,21.49000000000001,96,100,0.88,GA,1690331508
437,tarabha,20.7333,83.65,27.180000000000007,84,69,3.67,IN,1690331508
438,san antonio de pale,-1.4014,5.6325,22.900000000000034,92,100,4.96,GQ,1690331508
439,city of balikpapan,-1.242,116.8942,26.970000000000027,94,75,3.6,ID,1690331508
440,mukalla,14.5425,49.1242,28.410000000000025,82,18,1.75,YE,1690331508
441,mokhsogollokh,61.4681,128.9203,23.30000000000001,32,5,3.62,RU,1690331508
442,santa marta,11.2408,-74.199,30.03000000000003,72,20,10.73,CO,1690331509
443,sola,-13.8833,167.55,24.370000000000005,94,100,5.14,VU,1690331509
444,villas,26.5504,-81.8687,33.01000000000005,61,0,3.6,US,1690331509
445,xining,36.6167,101.7667,18.480000000000018,54,100,1.1,CN,1690331509
446,adra,36.7496,-3.0206,29.100000000000023,55,3,0.28,ES,1690331509
447,antibes,43.5624,7.1278,24.710000000000036,33,0,4.12,FR,1690331509
448,jucas,-6.5253,-39.5275,22.129999999999995,56,69,1.59,BR,1690331509
449,khed,17.7167,73.3833,24.100000000000023,98,100,0.97,IN,1690331509
450,el nido,11.1858,119.3956,27.939999999999998,84,97,9.97,PH,1690331509
451,banjarmasin,-3.3244,114.591,22.08000000000004,81,56,1.21,ID,1690331376
452,sungai penuh,-2.0833,101.3833,20.260000000000048,88,69,0.13,ID,1690331509
453,lesko,49.4701,22.3304,14.480000000000018,99,100,0.15,PL,1690331510
454,pindwara,24.8,73.0667,25.760000000000048,92,100,2.22,IN,1690331510
455,atbara,17.7022,33.9864,33.03000000000003,37,100,7.92,SD,1690331435
456,tazacorte,28.629,-17.9293,22.54000000000002,80,75,4.63,ES,1690331454
457,tumpat,6.1978,102.171,26.99000000000001,94,20,1.03,MY,1690331510
458,dhulikhel,27.6189,85.5529,20.75,85,98,0.85,NP,1690331510
459,bengkulu,-3.8004,102.2655,25.400000000000034,81,76,1.74,ID,1690331510
460,coyhaique,-45.5752,-72.0662,2.6000000000000227,99,100,1.53,CL,1690331510
461,ji'an,27.1172,114.9793,29.220000000000027,75,13,1.74,CN,1690331510
462,illizi,26.4833,8.4667,33.89000000000004,12,5,4.85,DZ,1690331510
463,port sudan,19.6175,37.2164,34.43000000000001,27,44,1.68,SD,1690331510
464,nuuk,64.1835,-51.7216,10.340000000000032,71,7,3.6,GL,1690331510
465,charlottetown,46.2352,-63.1267,23.760000000000048,65,20,3.6,CA,1690331464
466,tonj,7.2737,28.6822,21.670000000000016,98,100,0.91,SS,1690331510
467,imbituba,-28.24,-48.6703,17.410000000000025,94,12,1.92,BR,1690331511
468,jinchang,38.4953,102.1739,26.840000000000032,29,100,6.13,CN,1690331511
469,colonia,50.9333,6.95,14.920000000000016,79,0,1.03,DE,1690331296
470,ivdel',60.6911,60.4206,14.379999999999995,85,7,1.16,RU,1690331511
471,'alaqahdari dishu,30.4374,63.313,29.33000000000004,58,5,4.23,AF,1690331511
472,na mom,6.9586,100.5568,25.910000000000025,94,75,0.0,TH,1690331511
473,farsan,32.2569,50.561,16.02000000000004,23,0,2.37,IR,1690331511
474,aleksandrovsk-sakhalinskiy,50.8975,142.1561,18.439999999999998,98,100,3.16,RU,1690331511
475,maqat,47.65,53.3167,21.260000000000048,72,4,3.62,KZ,1690331511
476,zholymbet,51.7433,71.7122,20.75,42,100,2.23,KZ,1690331511
477,ontario,34.0633,-117.6509,42.27000000000004,34,20,7.72,US,1690331511
478,nuku'alofa,-21.1333,-175.2,23.189999999999998,60,75,3.09,TO,1690331511
479,opuwo,-18.0607,13.84,15.870000000000005,36,0,1.94,NA,1690331511
480,birjand,32.8663,59.2211,23.260000000000048,18,0,3.09,IR,1690331511
481,chernyshevskiy,63.0128,112.4714,20.950000000000045,76,72,3.82,RU,1690331512
482,petaluma,38.2324,-122.6367,37.05000000000001,39,0,6.17,US,1690331141
483,kayangel,8.0823,134.7173,25.82000000000005,83,100,5.24,PW,1690331512
484,bukama,-9.2,25.85,20.879999999999995,37,56,0.85,CD,1690331512
485,alice springs,-23.7,133.8833,10.75,54,0,0.0,AU,1690331512
486,mili,6.0815,171.735,28.310000000000002,73,82,2.31,MH,1690331512
487,tosontsengel,48.7567,98.2839,13.020000000000039,56,17,1.26,MN,1690331512
488,gimbi,9.1667,35.8333,13.810000000000002,97,100,0.96,ET,1690331512
489,kolonia town,6.964,158.206,27.060000000000002,89,100,2.57,FM,1690331512
490,lagunas,-5.2269,-75.6753,25.850000000000023,68,55,1.1,PE,1690331512
491,gornozavodsk,58.3758,58.3211,13.340000000000032,83,87,1.35,RU,1690331512
492,kon tum,14.35,108.0,23.140000000000043,96,92,1.42,VN,1690331512
493,lodwar,3.1191,35.5973,26.620000000000005,52,95,6.23,KE,1690331513
494,antofagasta,-23.65,-70.4,16.600000000000023,80,87,1.06,CL,1690331513
495,hithadhoo,-0.6,73.0833,28.140000000000043,79,100,6.81,MV,1690331513
496,mugia,43.1041,-9.2179,14.950000000000045,86,95,2.14,ES,1690331513
497,namtsy,62.7161,129.6658,22.430000000000007,35,8,4.6,RU,1690331513
498,malmberget,67.1753,20.6549,12.310000000000002,88,100,2.06,SE,1690331513
499,chetwayi,10.5333,76.05,24.760000000000048,88,99,1.8,IN,1690331513
500,hobyo,5.3505,48.5268,24.689999999999998,83,64,10.95,SO,1690331513
501,moscow,55.7522,37.6156,18.24000000000001,96,72,3.02,RU,1690330904
502,jalgaon,21.0167,75.5667,24.720000000000027,90,36,3.81,IN,1690331513
503,lefkada,38.8275,20.7019,25.950000000000045,89,0,0.0,GR,1690331513
504,proletariy,58.4342,31.7046,16.129999999999995,98,88,2.11,RU,1690331513
505,zouerate,22.7187,-12.4521,32.670000000000016,19,9,7.15,MR,1690331513
506,bikenibeu village,1.3673,173.1241,25.980000000000018,89,75,2.06,KI,1690331514
507,muisne,0.6,-80.0333,25.05000000000001,85,100,3.72,EC,1690331514
508,salinopolis,-0.6136,-47.3561,26.390000000000043,81,47,5.02,BR,1690331514
509,zeya,53.75,127.2667,21.110000000000014,66,100,1.42,RU,1690331514
510,slave lake,55.2834,-114.769,14.990000000000009,67,40,7.72,CA,1690331514
511,qal'ah-ye shahr,35.5473,65.5676,16.150000000000034,39,5,0.36,AF,1690331514
512,susuman,62.7833,148.1667,16.700000000000045,68,100,2.59,RU,1690331514
513,bredy,52.4153,60.3411,18.960000000000036,66,100,3.07,RU,1690331514
514,walvis bay,-22.9575,14.5053,12.270000000000039,93,0,3.6,NA,1690331514
515,taroa,8.7058,171.2275,27.75,82,100,8.16,MH,1690331514
516,sorong,-0.8833,131.25,24.850000000000023,88,100,5.43,ID,1690331514
517,sooke,48.3746,-123.7276,22.350000000000023,59,17,5.99,CA,1690331514
518,spencer,43.1414,-95.1444,29.860000000000014,82,64,2.8,US,1690331514
519,juneau,58.3019,-134.4197,21.0,100,75,6.17,US,1690331514
520,krasnovishersk,60.4078,57.082,13.870000000000005,95,87,1.52,RU,1690331514
521,valparaiso,-33.0393,-71.6273,15.0,65,97,5.53,CL,1690331226
522,los alamos,35.8881,-106.307,32.31,16,100,8.75,US,1690331515
523,oyonnax,46.2592,5.6573,12.400000000000034,94,16,1.02,FR,1690331515
524,amga,60.8953,131.9608,24.220000000000027,37,5,2.88,RU,1690331515
525,shiyan,32.6475,110.7781,26.28000000000003,84,96,2.27,CN,1690331515
526,yatou,37.15,122.3833,27.629999999999995,79,100,5.65,CN,1690331515
527,trincomalee,8.5711,81.2335,27.07000000000005,75,100,8.51,LK,1690331515
528,las lajitas,-24.6833,-64.25,11.550000000000011,65,0,1.59,AR,1690331515
529,thanesar,29.9833,76.8167,26.5,81,100,3.63,IN,1690331515
530,kittila,67.6647,24.8936,12.560000000000002,100,40,2.06,FI,1690331370
531,jumla,29.2747,82.1838,17.27000000000004,93,100,0.03,NP,1690331515
532,miyako,39.6367,141.9525,29.660000000000025,63,0,1.26,JP,1690331516
533,arvayheer,46.2639,102.775,16.74000000000001,46,8,2.82,MN,1690331516
534,chokwe,-24.5333,32.9833,15.510000000000048,73,55,2.2,MZ,1690331516
535,standerton,-26.9337,29.2415,7.560000000000002,95,57,2.1,ZA,1690331516
536,mount isa,-20.7333,139.5,19.870000000000005,64,100,5.14,AU,1690331516
537,la huacana,18.9667,-101.8167,24.689999999999998,86,97,1.95,MX,1690331313
538,bezhetsk,57.7851,36.6965,14.450000000000045,97,55,4.05,RU,1690331516
539,sigli,5.3848,95.9609,27.560000000000002,65,100,1.76,ID,1690331516
540,el alto,-4.2714,-81.2147,22.810000000000002,86,14,6.63,PE,1690331516
541,krasnokamensk,50.0979,118.0369,23.03000000000003,64,30,1.19,RU,1690331516
542,olyokminsk,60.3736,120.4264,26.700000000000045,49,8,1.89,RU,1690331516
543,fuglafjordur,62.244,-6.814,9.260000000000048,87,100,3.24,FO,1690331516
544,laojunmiao,39.8333,97.7333,23.390000000000043,19,44,0.34,CN,1690331517
545,tinajo,29.0788,-13.7081,22.49000000000001,68,75,6.17,ES,1690331517
546,northam,51.0333,-4.2167,11.879999999999995,82,1,2.04,GB,1690331517
547,assai,-23.3733,-50.8414,21.920000000000016,54,3,1.68,BR,1690331517
548,carutapera,-1.195,-46.02,24.689999999999998,86,88,2.61,BR,1690331517
549,vilyuysk,63.7553,121.6247,20.77000000000004,40,88,3.32,RU,1690331517
550,prieska,-29.6641,22.7474,14.189999999999998,36,7,4.09,ZA,1690331517
551,hinthada,17.6333,95.4667,27.210000000000036,84,20,2.01,MM,1690331517
552,urucara,-2.5364,-57.76,25.80000000000001,54,15,0.43,BR,1690331517
553,nelson bay,-32.7167,152.15,16.670000000000016,88,12,3.58,AU,1690331256
554,santo antonio do ica,-3.1022,-67.9397,27.129999999999995,60,60,0.59,BR,1690331517
555,portomaggiore,44.6985,11.8068,22.220000000000027,81,34,2.25,IT,1690331518
556,twon-brass,4.3151,6.2418,25.720000000000027,88,100,3.89,NG,1690331518
557,noumea,-22.2763,166.4572,22.78000000000003,99,95,7.97,NC,1690331405
558,arteche,12.2645,125.4048,30.160000000000025,65,71,5.11,PH,1690331518
559,taghazout,30.5426,-9.7112,20.430000000000007,82,0,2.16,MA,1690331518
560,srivardhan,18.0333,73.0167,25.170000000000016,92,100,3.18,IN,1690331518
561,taco pozo,-25.6167,-63.2833,13.78000000000003,68,0,1.78,AR,1690331518
562,zaozersk,69.4005,32.4476,9.470000000000027,96,95,1.21,RU,1690331518
563,berezovyy,51.6667,135.7,19.52000000000004,96,100,1.16,RU,1690331518
564,swakopmund,-22.6833,14.5333,12.210000000000036,86,0,0.45,NA,1690331518
565,gamba,-2.65,10.0,20.860000000000014,96,23,1.96,GA,1690331519
566,port saint john's,-31.6229,29.5448,15.629999999999995,62,100,3.56,ZA,1690331519
567,ambon,-3.6954,128.1814,26.08000000000004,78,75,3.09,ID,1690331519
568,sisimiut,66.9395,-53.6735,6.400000000000034,86,51,3.59,GL,1690331519
569,key biscayne,25.6937,-80.1628,31.680000000000007,73,63,1.34,US,1690331365
570,kardla,58.9978,22.7492,16.700000000000045,90,52,2.64,EE,1690331519
571,escarcega,18.6089,-90.7454,29.04000000000002,60,100,2.68,MX,1690331519
572,manjhanpur,25.5333,81.3833,30.379999999999995,67,99,3.97,IN,1690331519
573,graaff-reinet,-32.2522,24.5308,12.980000000000018,24,0,3.55,ZA,1690331519
574,kapit,2.0167,112.9333,28.25,71,72,0.48,MY,1690331519
575,jala,21.0833,-104.4333,20.920000000000016,96,100,1.61,MX,1690331519
576,nalut,30.3333,10.85,31.860000000000014,13,0,2.88,LY,1690331519
577,cabanas,22.9758,-82.9219,27.629999999999995,84,44,4.49,CU,1690331519
578,pierre,44.3683,-100.351,39.51000000000005,24,0,7.2,US,1690331520
579,bouza,14.4229,6.0428,30.680000000000007,54,100,4.5,NE,1690331520
580,fang,19.9169,99.2145,24.5,92,100,0.99,TH,1690331520
581,bol,13.4586,14.7147,27.78000000000003,69,76,5.86,TD,1690331520
582,as sulaymaniyah,35.5611,45.4375,24.24000000000001,23,0,3.6,IQ,1690331520
583,howard springs,-12.497,131.047,20.460000000000036,36,20,4.23,AU,1690331520
584,kyaiklat,16.4333,95.7333,26.74000000000001,87,95,2.64,MM,1690331520
585,nacala,-14.5428,40.6728,19.640000000000043,82,12,5.26,MZ,1690331520
586,tarawa,1.419,172.984,26.05000000000001,89,75,2.06,KI,1690331520
587,calatayud,41.3535,-1.6432,15.400000000000034,71,0,1.29,ES,1690331520
588,birao,10.2849,22.7882,21.210000000000036,93,100,4.06,CF,1690331520
589,sultanah,24.4926,39.5857,33.25,12,0,1.03,SA,1690331520
590,farasan,16.7022,42.1183,30.960000000000036,83,99,5.75,SA,1690331520
591,neftegorsk,52.802,51.166,17.04000000000002,73,80,2.04,RU,1690331521
592,trosa,58.8962,17.5481,13.53000000000003,88,8,3.6,SE,1690331521
593,samoylovka,51.184,43.7081,17.680000000000007,63,91,2.63,RU,1690331521
594,kankauli,16.2667,73.7,23.700000000000045,98,100,2.5,IN,1690331521
595,kuala belait,4.5833,114.1833,28.090000000000032,78,10,2.68,BN,1690331521
596,kovel,51.2153,24.7087,16.460000000000036,95,98,5.17,UA,1690331521
597,dryden,49.7833,-92.7503,18.160000000000025,88,100,4.63,CA,1690331521
598,lesogorsk,56.0458,99.5136,16.49000000000001,93,100,1.58,RU,1690331522
599,ghadamis,30.1337,9.5007,35.73000000000002,10,0,3.94,LY,1690331522
600,kingaroy,-26.5333,151.8333,17.660000000000025,47,5,5.04,AU,1690331522
601,sept-iles,50.2001,-66.3821,18.920000000000016,94,40,2.57,CA,1690331413
602,taltal,-25.4,-70.4833,15.890000000000043,76,5,2.17,CL,1690331522
603,yunyang,33.4474,112.7142,28.640000000000043,68,31,3.28,CN,1690331522
604,zhuhai,22.2769,113.5678,31.879999999999995,74,0,1.54,CN,1690331522
605,val-d'or,48.1002,-77.7828,22.05000000000001,53,20,1.54,CA,1690331363
